id_escenario,escenario,recargo_entrega_ilustrativo_fraccion,participacion_gasolina_en_p068,codigo,producto,efecto_costo_directo_pct,efecto_precio_propagado_pct
E15_r15_p068_450,E15,0.15,0.45,P042,Jugos de frutas,0.00832843575494754,0.01323758324709295
E15_r15_p068_450,E15,0.15,0.45,P043,Aceites de origen vegetal,0.004424700711802071,0.010328579286148335
E15_r15_p068_450,E15,0.15,0.45,P044,"Margarina, grasas y otros aceites de origen animal y vegetal",0.005565892985601347,0.011600394140968586
E15_r15_p068_450,E15,0.15,0.45,P045,Leche líquida y crema procesada,0.0038317873945933043,0.009713564925327434
E15_r15_p068_450,E15,0.15,0.45,P046,Otros productos lácteos n.c.p.,0.003967598256894619,0.009526940125115554
E15_r15_p068_450,E15,0.15,0.45,P047,Harina de trigo,0.005557271228214142,0.010710633814347925
E15_r15_p068_450,E15,0.15,0.45,P048,Arroz sin cáscara,0.006288544461849645,0.008850566091099507
E15_r15_p068_450,E15,0.15,0.45,P049,"Otros productos de molinería, almidones y productos de almidón",0.009295716735155866,0.013237491067720071
E15_r15_p068_450,E15,0.15,0.45,P050,Pan y otros productos de panadería y repostería n.c.p.,0.0009960936885537281,0.006273692367805181
E15_r15_p068_450,E15,0.15,0.45,P051,"Tortillas de maíz, incluso tostadas, horneadas o fritas",9.460004779345937e-05,0.0032504476713699163
E15_r15_p068_450,E15,0.15,0.45,P052,"Azúcar de caña sin refinar y refinada, melaza y los demás azúcares n.c.p.",0.0004499673090604111,0.00971836966010957
E15_r15_p068_450,E15,0.15,0.45,P053,Productos alimenticios n.c.p.,0.009948809993502285,0.013995809493154378
E15_r15_p068_450,E15,0.15,0.45,P054,Preparados para alimentación animal,0.0008132369711880916,0.003909263244256813
E15_r15_p068_450,E15,0.15,0.45,P055,"Aguardientes, licores, vinos, demás bebidas espirituosas y productos del tabaco",0.0012897451630571781,0.005572974596858378
E15_r15_p068_450,E15,0.15,0.45,P056,Malta y cerveza de malta,0.014942629144597243,0.01939632126376645
E15_r15_p068_450,E15,0.15,0.45,P057,Bebidas no alcohólicas,0.013247101715608623,0.019615441812664548
E15_r15_p068_450,E15,0.15,0.45,P058,Aguas minerales y otras aguas embotelladas,0.013764801186829349,0.017769206117577825
E15_r15_p068_450,E15,0.15,0.45,P059,"Hilados, tejidos, telas y otros productos textiles excepto prendas de vestir",0.005137350406020547,0.009026544457701667
E15_r15_p068_450,E15,0.15,0.45,P060,"Prendas de vestir, adobo y teñido de pieles",0.004915999749939755,0.009385049772956492
E15_r15_p068_450,E15,0.15,0.45,P061,Cuero de piel curtida o adobada y cuero artificial o regenerado y artículos de cuero,0.0064916308149558805,0.011059513766847712
E15_r15_p068_450,E15,0.15,0.45,P062,"Calzado y sus partes, de cualquier material y de cualquier uso",0.000404719981555189,0.00469536510143153
E15_r15_p068_450,E15,0.15,0.45,P063,"Madera aserrada y acepillada, productos de madera, corcho, paja y materiales trenzables",0.006784537520364684,0.01521917070699076
E15_r15_p068_450,E15,0.15,0.45,P064,Pasta de papel y papel,0.0019653226610008433,0.005853084085107629
E15_r15_p068_450,E15,0.15,0.45,P065,Envases de papel y cartón,0.0026851859346384514,0.005965349057941156
E15_r15_p068_450,E15,0.15,0.45,P066,Productos de la edición,0.002916282836062836,0.006075712359009294
E15_r15_p068_450,E15,0.15,0.45,P067,Productos de la impresión,0.004894553125786533,0.008401314779390599
E15_r15_p068_450,E15,0.15,0.45,P068,"Gasolinas, diésel oil y fuel oils",0.008600019636607151,0.010456355024718016
E15_r15_p068_450,E15,0.15,0.45,P069,"Aceites, grasas lubricantes y otros aceites preparados",0.0,0.0
E15_r15_p068_450,E15,0.15,0.45,P070,"Gases de petróleo, otros productos de la refinación de petróleo n.c.p.",0.017803468017791483,0.021256261494675206
E15_r15_p068_450,E15,0.15,0.45,P071,"Abonos, fertilizantes y pesticidas",0.0006179732988844124,0.002811988878623547
E15_r15_p068_450,E15,0.15,0.45,P072,"Pinturas, barnices, tintas y productos relacionados",0.0028770315778780947,0.005927265713502207
E15_r15_p068_450,E15,0.15,0.45,P073,"Jabón, preparados de limpieza, perfumes y preparados de toilet",0.004018303375013384,0.006321407025372664
E15_r15_p068_450,E15,0.15,0.45,P074,Otros productos químicos,0.009695755606584292,0.015868956633877808
E15_r15_p068_450,E15,0.15,0.45,P075,Productos farmacéuticos,0.0020783349358260723,0.005513983756971164
E15_r15_p068_450,E15,0.15,0.45,P076,Productos de caucho y plástico,0.0013265845890031095,0.0047145322987197594
E15_r15_p068_450,E15,0.15,0.45,P077,Vidrio y productos de vidrio,0.027090894965616678,0.03711639220633188
E15_r15_p068_450,E15,0.15,0.45,P078,Productos de cerámica y arcilla,0.010011199738021895,0.017689394707246498
E15_r15_p068_450,E15,0.15,0.45,P079,"Cemento, cal y yeso",0.005274725301445778,0.013231445037839544
E15_r15_p068_450,E15,0.15,0.45,P080,"Artículos de hormigón, cemento y yeso",0.0056947483869470555,0.0148869486167946
E15_r15_p068_450,E15,0.15,0.45,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,0.0035017213851622317,0.008849674336182785
E15_r15_p068_450,E15,0.15,0.45,P082,"Métales básicos de hierro y acero, productos primarios de metales preciosos y otros metales no ferrosos",0.004507501031970351,0.010183622957312888
E15_r15_p068_450,E15,0.15,0.45,P083,Productos metálicos estructurales y sus partes de hierro o de acero,0.0019520793924751106,0.004314693188402093
E15_r15_p068_450,E15,0.15,0.45,P084,Otros productos elaborados de metal,0.004953699636672209,0.007331967065384915
E15_r15_p068_450,E15,0.15,0.45,P085,"Maquinaria para usos generales y especiales, sus partes y piezas, excepto electrodomésticos",0.00043801350732555397,0.0026032835634211067
E15_r15_p068_450,E15,0.15,0.45,P086,Electrodomésticos y sus partes,0.0,0.0
E15_r15_p068_450,E15,0.15,0.45,P087,"Maquinaria de oficina, contabilidad e informática, sus partes y piezas",0.0,0.0
E15_r15_p068_450,E15,0.15,0.45,P088,"Maquinaria y aparatos eléctricos, sus partes y piezas",0.0007742562322866556,0.003696851573513861
E15_r15_p068_450,E15,0.15,0.45,P089,"Equipo y aparatos de radio, televisión y comunicaciones",0.0,0.0
E15_r15_p068_450,E15,0.15,0.45,P090,"Aparatos médicos, instrumentos ópticos y de precisión, relojes",0.0018126331087391647,0.006181404587176754
E15_r15_p068_450,E15,0.15,0.45,P091,Equipo de transporte,0.0052020867572122554,0.008629388681891371
E15_r15_p068_450,E15,0.15,0.45,P092,Muebles,0.002719455749336833,0.009538388864618833
E15_r15_p068_450,E15,0.15,0.45,P093,Otros artículos n.c.p.,0.0045211252858569735,0.00796731546893623
E15_r15_p068_450,E15,0.15,0.45,P094,Residuos y desechos,0.01953748027698819,0.021801521491746755
E15_r15_p068_450,E15,0.15,0.45,P095,"Generación y distribución de energía eléctrica, gas, vapor y aire acondicionado",0.03181610422371279,0.03429049540777141
E15_r15_p068_450,E15,0.15,0.45,P096,Agua natural y distribución de agua natural,0.01394281604662268,0.019177322941211807
E15_r15_p068_450,E15,0.15,0.45,P097,"Evacuación de aguas residuales, recogida, tratamiento y eliminación de desechos",0.02465003660490483,0.0270095856514187
E15_r15_p068_450,E15,0.15,0.45,P098,Edificaciones residenciales,9.515087060816996e-05,0.005093916570470645
E15_r15_p068_450,E15,0.15,0.45,P099,Edificaciones no residenciales,0.00022969993578822033,0.0059234927464691545
E15_r15_p068_450,E15,0.15,0.45,P100,Obras de ingeniería civil,0.007125737267720749,0.01309092569304038
E15_r15_p068_450,E15,0.15,0.45,P101,Servicios generales y especializados de construcción,0.005794296578044598,0.011672556835379313
E15_r15_p068_450,E15,0.15,0.45,P102,Servicios de comercio,0.004093636711753816,0.006839868588712668
E15_r15_p068_450,E15,0.15,0.45,P103,Mantenimiento y reparación de vehículos automotores y motocicletas,0.010608676581090071,0.012673448097123126
E15_r15_p068_450,E15,0.15,0.45,P104,Servicio de transporte de pasajeros por vía terrestre,0.06092277855180271,0.06322680971189648
E15_r15_p068_450,E15,0.15,0.45,P105,Servicio de transporte de carga por vía terrestre,0.0655710887848058,0.06838699794191595
E15_r15_p068_450,E15,0.15,0.45,P106,Otros tipos de transporte,0.014044571993419313,0.01698309228206751
E15_r15_p068_450,E15,0.15,0.45,P107,Servicios de almacenamiento y depósito,0.0006314061050386523,0.004735705917275563
E15_r15_p068_450,E15,0.15,0.45,P108,Otros servicios de apoyo al transporte,0.005615268703564191,0.011988494084074163
E15_r15_p068_450,E15,0.15,0.45,P109,Servicios postales y de mensajería,0.020597218375008018,0.027181569789558747
E15_r15_p068_450,E15,0.15,0.45,P110,Servicio de alojamiento,0.006859724542968692,0.010988932205676285
E15_r15_p068_450,E15,0.15,0.45,P111,Servicio de suministro de comidas y bebidas,0.001099588145316773,0.006064653225715581
E15_r15_p068_450,E15,0.15,0.45,P112,"Servicios de información, telecomunicaciones y radiodifusión",0.0032097416440365436,0.0046664162470084775
E15_r15_p068_450,E15,0.15,0.45,P113,Servicios de banco central,0.0008442093254919516,0.004167381967068621
E15_r15_p068_450,E15,0.15,0.45,P114,Otros servicios financieros y servicios de banca de inversión,0.00027007788957256494,0.004090290866745955
E15_r15_p068_450,E15,0.15,0.45,P115,Servicios de Intermediación Financiera Medidos Indirectamente (SIFMI),0.00015673557307323432,0.0024014210622983413
E15_r15_p068_450,E15,0.15,0.45,P116,"Servicios de seguro, reaseguro y fondos de pensiones",0.00017547828545803277,0.002066763335220286
E15_r15_p068_450,E15,0.15,0.45,P117,Servicios auxiliares de la intermediación financiera,0.002133778178793077,0.004551531635967697
E15_r15_p068_450,E15,0.15,0.45,P118,Servicios de alquiler de vivienda,2.4327237724500464e-10,0.0005451543208762459
E15_r15_p068_450,E15,0.15,0.45,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",0.0012957535991478188,0.004117071707484648
E15_r15_p068_450,E15,0.15,0.45,P120,"Servicios jurídicos, de contabilidad, auditoría, teneduría de libros y consultoría fiscal",0.0009914884502918182,0.0022216512819841355
E15_r15_p068_450,E15,0.15,0.45,P121,Servicios de tecnología de la información,0.005674132111074171,0.007871806414338075
E15_r15_p068_450,E15,0.15,0.45,P122,"Servicios de arquitectura e ingeniería, ensayos y análisis técnicos",0.005547202971380758,0.008275543504371739
E15_r15_p068_450,E15,0.15,0.45,P123,"Otros servicios profesionales, científicos y técnicos",0.0013386621656847658,0.0030018791224081633
E15_r15_p068_450,E15,0.15,0.45,P124,Servicios de publicidad y estudios de mercado,0.002071029415265515,0.005014781913143861
E15_r15_p068_450,E15,0.15,0.45,P125,Servicios de arrendamiento o alquiler sin operador,0.006854988807445716,0.009044781851584366
E15_r15_p068_450,E15,0.15,0.45,P126,Servicios  de agencias de empleo y de dotación de recursos humanos,0.0013233224874583571,0.0019909851902538394
E15_r15_p068_450,E15,0.15,0.45,P127,"Servicios de agencias de viajes, operadores turísticos y actividades conexas",0.0047233766292168015,0.007280201470686933
E15_r15_p068_450,E15,0.15,0.45,P128,"Servicios de seguridad, sistemas de seguridad e investigación privada",0.0031937438603629365,0.004299747896404305
E15_r15_p068_450,E15,0.15,0.45,P129,Servicios de limpieza,0.0021813629291139985,0.004329141560186059
E15_r15_p068_450,E15,0.15,0.45,P130,Servicios telefónicos de centros de llamadas,0.0006254459183095797,0.002301226181111449
E15_r15_p068_450,E15,0.15,0.45,P131,"Servicios administrativos, de apoyo de oficina y otros servicios de apoyo a las empresas",0.007984283645595421,0.010191328914644826
E15_r15_p068_450,E15,0.15,0.45,P132,"Servicios de mantenimiento, reparación e instalación de productos metálicos elaborados, maquinaria y equipo",0.0045574552002922595,0.008794922858210716
E15_r15_p068_450,E15,0.15,0.45,P133,Servicios de reparación de otros bienes,0.0022885279524070467,0.0038848985805561157
E15_r15_p068_450,E15,0.15,0.45,P134,"Servicios de apoyo a la agricultura, caza, silvicultura y pesca",0.007439567795369459,0.008471494483898976
E15_r15_p068_450,E15,0.15,0.45,P135,"Servicios de apoyo a la explotación de minas y canteras y los relacionados con la distribución de electricidad, gas y agua",0.001348448316774421,0.004265721435957494
E15_r15_p068_450,E15,0.15,0.45,P136,Servicios de manufactura,0.0069617141434751804,0.011218979259018054
E15_r15_p068_450,E15,0.15,0.45,P137,Servicios públicos del gobierno general,0.010423200816978777,0.016214353100047072
E15_r15_p068_450,E15,0.15,0.45,P138,"Servicios públicos administrativos relacionados con la provisión de servicios educativos, de salud, servicios sociales, culturales y otros, sin contar los servicios de seguridad social",0.0004890584764091646,0.0035433488984054754
E15_r15_p068_450,E15,0.15,0.45,P139,Otros servicios administrativos,0.0009006034414321795,0.0055969900660181
E15_r15_p068_450,E15,0.15,0.45,P140,Servicios públicos administrativos prestados a la comunidad en su conjunto,0.0014313013290465008,0.002905770274136537
E15_r15_p068_450,E15,0.15,0.45,P141,Servicios administrativos relacionados con los sistemas de seguridad social de afiliación obligatoria,0.0016747090171614141,0.0029576111871987307
E15_r15_p068_450,E15,0.15,0.45,P142,Servicios de enseñanza,0.0010561127856604814,0.002104952837572356
E15_r15_p068_450,E15,0.15,0.45,P143,Servicios de hospitalización,0.002606027563260802,0.00463218830296435
E15_r15_p068_450,E15,0.15,0.45,P144,Servicios médicos y dentales,0.0027190561530353466,0.004843665778583098
E15_r15_p068_450,E15,0.15,0.45,P145,Otros servicios de atención de la salud humana,0.002427849075637252,0.005494431792980194
E15_r15_p068_450,E15,0.15,0.45,P146,"Servicios audiovisuales, recreativos, culturales y deportivos",0.004891908104631396,0.008940828532628035
E15_r15_p068_450,E15,0.15,0.45,P147,Servicios de asociaciones que sirven a las empresas,0.003886263811370094,0.006787242827288807
E15_r15_p068_450,E15,0.15,0.45,P148,Servicios de asociaciones que sirven a los hogares,0.0033143538421731393,0.007281856493667716
E15_r15_p068_450,E15,0.15,0.45,P149,Otros servicios,0.001591414931484359,0.0027597051851495098
E15_r15_p068_450,E15,0.15,0.45,P150,Servicios domésticos,0.0,0.0
E15_r15_p068_450,E15,0.15,0.45,P151,Compras directas en el exterior por residentes,0.0,0.0
E15_r15_p068_450,E15,0.15,0.45,P152,Compras directas en el territorio nacional por no residentes,0.0,0.0
E15_r15_p068_502,E15,0.15,0.502,P001,Maíz,0.0025615803984321284,0.0039755178535421185
E15_r15_p068_502,E15,0.15,0.502,P002,Frijoles,0.00022627045974117396,0.0019684703866434364
E15_r15_p068_502,E15,0.15,0.502,P003,Leguminosas (legumbres secas) y semillas oleaginosas,0.006260954831141592,0.00951994108577017
E15_r15_p068_502,E15,0.15,0.502,P004,Arroz,0.003109217486870882,0.006898272479832088
E15_r15_p068_502,E15,0.15,0.502,P005,Otros cereales,0.0020921219013487974,0.003716515162144185
E15_r15_p068_502,E15,0.15,0.502,P006,Hortalizas,0.004057436123213974,0.006585285814432115
E15_r15_p068_502,E15,0.15,0.502,P007,Sandías y melones,0.0030632655447837614,0.005680320446325756
E15_r15_p068_502,E15,0.15,0.502,P008,Ejotes y arvejas,0.002964215705224888,0.00522116974306894
E15_r15_p068_502,E15,0.15,0.502,P009,Raíces y tubérculos,0.0038398770941523493,0.007493022778791486
E15_r15_p068_502,E15,0.15,0.502,P010,Caña de azúcar y otras plantas azucareras,0.006537742245467798,0.012073400439937283
E15_r15_p068_502,E15,0.15,0.502,P011,Tabaco y otras plantas no perennes,0.0006106495828745711,0.0040735895057403835
E15_r15_p068_502,E15,0.15,0.502,P012,"Bananos, plátanos y otros",0.006281057349097269,0.011619369180566455
E15_r15_p068_502,E15,0.15,0.502,P013,Frutas tropicales y subtropicales,0.003830756768733457,0.00610923805029811
E15_r15_p068_502,E15,0.15,0.502,P014,"Berries, otras frutas y semillas de frutas",0.004577817992333967,0.0066485380091022535
E15_r15_p068_502,E15,0.15,0.502,P015,Palma africana,0.005154662432876688,0.010729497663923589
E15_r15_p068_502,E15,0.15,0.502,P016,Café en grano,0.0002374053785774599,0.004495777295484165
E15_r15_p068_502,E15,0.15,0.502,P017,Cardamomo,0.0025803297628791285,0.0073279159905032774
E15_r15_p068_502,E15,0.15,0.502,P018,Caucho natural,0.009849894377912798,0.020320928937023152
E15_r15_p068_502,E15,0.15,0.502,P019,Propagación de plantas,0.025085582653569364,0.03212323127699466
E15_r15_p068_502,E15,0.15,0.502,P020,"Otros frutos oleaginosos, otras plantas bebestibles y especias aromáticas",0.01813803477224751,0.02202063358608436
E15_r15_p068_502,E15,0.15,0.502,P021,Ganado bovino,0.0018970242041029546,0.003760393444811536
E15_r15_p068_502,E15,0.15,0.502,P022,Ganado porcino y otro tipo de animales vivos n.c.p.,0.004567119392230232,0.007981838723144468
E15_r15_p068_502,E15,0.15,0.502,P023,Aves de corral,0.0019441665669605141,0.0056523502568178495
E15_r15_p068_502,E15,0.15,0.502,P024,Leche cruda,0.003568072468450842,0.007940781471506928
E15_r15_p068_502,E15,0.15,0.502,P025,Huevos,0.0019639064584594393,0.004161500140049233
E15_r15_p068_502,E15,0.15,0.502,P026,Otros productos de animales vivos,0.0,0.003968907197929752
E15_r15_p068_502,E15,0.15,0.502,P027,Troncos de madera y leña,0.010938543872004722,0.015115488515964458
E15_r15_p068_502,E15,0.15,0.502,P028,Productos forestales no madereros,0.008684751818802267,0.014951530260527257
E15_r15_p068_502,E15,0.15,0.502,P029,"Peces vivos, frescos o refrigerados",0.07537789437937131,0.07734282046175014
E15_r15_p068_502,E15,0.15,0.502,P030,Crustáceos sin congelar y otros productos de la pesca,0.007594228380277224,0.011542331116019626
E15_r15_p068_502,E15,0.15,0.502,P031,Petróleo crudo y gas natural,0.018860623499202027,0.022461173194403015
E15_r15_p068_502,E15,0.15,0.502,P032,Minerales metálicos,0.006736187995470347,0.010478261079350126
E15_r15_p068_502,E15,0.15,0.502,P033,Minerales no metálicos,0.02212538379550647,0.02645267280179027
E15_r15_p068_502,E15,0.15,0.502,P034,Carne y despojos comestibles de ganado bovino; cueros y pieles de bovino y de otros animales,0.004003947040099376,0.009748522299280098
E15_r15_p068_502,E15,0.15,0.502,P035,Carne y despojos comestibles de ganado porcino,0.0017497628924279655,0.008779029808497431
E15_r15_p068_502,E15,0.15,0.502,P036,Carne y despojos comestibles de aves,0.003670982700242378,0.009880147153466079
E15_r15_p068_502,E15,0.15,0.502,P037,Carne y despojos de otros animales y conservas y preparados de carne,0.005453206166837695,0.010560324124865213
E15_r15_p068_502,E15,0.15,0.502,P038,"Pescado congelado, preparado o en conserva y sus productos",0.0013085180507272313,0.005430651117084383
E15_r15_p068_502,E15,0.15,0.502,P039,"Crustáceos, moluscos y demás invertebrados acuáticos congelados, preparados o en conserva y sus productos",0.0027014999664543553,0.007481100146013225
E15_r15_p068_502,E15,0.15,0.502,P040,"Vegetales preparados o en conserva, legumbres y papas",0.01195628140901002,0.017831984263895522
E15_r15_p068_502,E15,0.15,0.502,P041,Preparaciones y conservas de frutas y nueces,0.003910531206313176,0.007929091461574691
E15_r15_p068_502,E15,0.15,0.502,P042,Jugos de frutas,0.009290832775519255,0.014767259533423685
E15_r15_p068_502,E15,0.15,0.502,P043,Aceites de origen vegetal,0.004935999460721421,0.011522104003658808
E15_r15_p068_502,E15,0.15,0.502,P044,"Margarina, grasas y otros aceites de origen animal y vegetal",0.0062090628417152795,0.012940884130591622
E15_r15_p068_502,E15,0.15,0.502,P045,Leche líquida y crema procesada,0.004274571715746308,0.010836021316698606
E15_r15_p068_502,E15,0.15,0.502,P046,Otros productos lácteos n.c.p.,0.004426076277691331,0.010627830984017797
E15_r15_p068_502,E15,0.15,0.502,P047,Harina de trigo,0.006199444792363331,0.011948307055117019
E15_r15_p068_502,E15,0.15,0.502,P048,Arroz sin cáscara,0.007015220710774492,0.009873298172737676
E15_r15_p068_502,E15,0.15,0.502,P049,"Otros productos de molinería, almidones y productos de almidón",0.010369888446773877,0.014767156702212174
E15_r15_p068_502,E15,0.15,0.502,P050,Pan y otros productos de panadería y repostería n.c.p.,0.0011111978481199367,0.006998652374751555
E15_r15_p068_502,E15,0.15,0.502,P051,"Tortillas de maíz, incluso tostadas, horneadas o fritas",0.00010553160887181469,0.003626054957839329
E15_r15_p068_502,E15,0.15,0.502,P052,"Azúcar de caña sin refinar y refinada, melaza y los demás azúcares n.c.p.",0.0005019635314407253,0.010841381265277792
E15_r15_p068_502,E15,0.15,0.502,P053,Productos alimenticios n.c.p.,0.011098450259418104,0.015613103034585555
E15_r15_p068_502,E15,0.15,0.502,P054,Preparados para alimentación animal,0.0009072110211920488,0.004361000330259825
E15_r15_p068_502,E15,0.15,0.502,P055,"Aguardientes, licores, vinos, demás bebidas espirituosas y productos del tabaco",0.001438782381899341,0.006216962772495346
E15_r15_p068_502,E15,0.15,0.502,P056,Malta y cerveza de malta,0.01666933295686181,0.021637673943135025
E15_r15_p068_502,E15,0.15,0.502,P057,Bebidas no alcohólicas,0.01477787791385673,0.02188211508879468
E15_r15_p068_502,E15,0.15,0.502,P058,Aguas minerales y otras aguas embotelladas,0.015355400435085185,0.0198225366022757
E15_r15_p068_502,E15,0.15,0.502,P059,"Hilados, tejidos, telas y otros productos textiles excepto prendas de vestir",0.0057309997862718095,0.010069611817258304
E15_r15_p068_502,E15,0.15,0.502,P060,"Prendas de vestir, adobo y teñido de pieles",0.005484070832155016,0.010469544413387018
E15_r15_p068_502,E15,0.15,0.502,P061,Cuero de piel curtida o adobada y cuero artificial o regenerado y artículos de cuero,0.007241774820239671,0.012337502024350107
E15_r15_p068_502,E15,0.15,0.502,P062,"Calzado y sus partes, de cualquier material y de cualquier uso",0.0004514876238682331,0.005237940624263617
E15_r15_p068_502,E15,0.15,0.502,P063,"Madera aserrada y acepillada, productos de madera, corcho, paja y materiales trenzables",0.007568528522717935,0.016977830433131905
E15_r15_p068_502,E15,0.15,0.502,P064,Pasta de papel y papel,0.002192426612938719,0.006529440468275621
E15_r15_p068_502,E15,0.15,0.502,P065,Envases de papel y cartón,0.0029954740870855607,0.006654678282414356
E15_r15_p068_502,E15,0.15,0.502,P066,Productos de la edición,0.0032532755193412075,0.006777794676050368
E15_r15_p068_502,E15,0.15,0.502,P067,Productos de la impresión,0.005460145931432977,0.009372133376120178
E15_r15_p068_502,E15,0.15,0.502,P068,"Gasolinas, diésel oil y fuel oils",0.009593799683503976,0.011664644938685428
E15_r15_p068_502,E15,0.15,0.502,P069,"Aceites, grasas lubricantes y otros aceites preparados",0.0,0.0
E15_r15_p068_502,E15,0.15,0.502,P070,"Gases de petróleo, otros productos de la refinación de petróleo n.c.p.",0.019860757655402943,0.023712540600726566
E15_r15_p068_502,E15,0.15,0.502,P071,"Abonos, fertilizantes y pesticidas",0.0006893835467554999,0.0031369298157089345
E15_r15_p068_502,E15,0.15,0.502,P072,"Pinturas, barnices, tintas y productos relacionados",0.0032094885602106738,0.006612194195951352
E15_r15_p068_502,E15,0.15,0.502,P073,"Jabón, preparados de limpieza, perfumes y preparados de toilet",0.0044826406539038195,0.007051880726082395
E15_r15_p068_502,E15,0.15,0.502,P074,Otros productos químicos,0.010816154032234033,0.017702702733792576
E15_r15_p068_502,E15,0.15,0.502,P075,Productos farmacéuticos,0.002318498083965974,0.006151155213332275
E15_r15_p068_502,E15,0.15,0.502,P076,Productos de caucho y plástico,0.001479878808176802,0.0052593226976829326
E15_r15_p068_502,E15,0.15,0.502,P077,Vidrio y productos de vidrio,0.030221398383865714,0.04140539752795245
E15_r15_p068_502,E15,0.15,0.502,P078,Productos de cerámica y arcilla,0.01116804948552665,0.019733502540083863
E15_r15_p068_502,E15,0.15,0.502,P079,"Cemento, cal y yeso",0.00588424911405729,0.014760412019989894
E15_r15_p068_502,E15,0.15,0.502,P080,"Artículos de hormigón, cemento y yeso",0.0063528082005498265,0.01660721823473531
E15_r15_p068_502,E15,0.15,0.502,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,0.003906364745225424,0.009872303370586128
E15_r15_p068_502,E15,0.15,0.502,P082,"Métales básicos de hierro y acero, productos primarios de metales preciosos y otros metales no ferrosos",0.0050283678178869255,0.01136039716571349
E15_r15_p068_502,E15,0.15,0.502,P083,Productos metálicos estructurales y sus partes de hierro o de acero,0.0021776530111611236,0.004813279956839668
E15_r15_p068_502,E15,0.15,0.502,P084,Otros productos elaborados de metal,0.0055261271502432185,0.008179216592940502
E15_r15_p068_502,E15,0.15,0.502,P085,"Maquinaria para usos generales y especiales, sus partes y piezas, excepto electrodomésticos",0.0004886284015053958,0.00290410744186088
E15_r15_p068_502,E15,0.15,0.502,P086,Electrodomésticos y sus partes,0.0,0.0
E15_r15_p068_502,E15,0.15,0.502,P087,"Maquinaria de oficina, contabilidad e informática, sus partes y piezas",0.0,0.0
E15_r15_p068_502,E15,0.15,0.502,P088,"Maquinaria y aparatos eléctricos, sus partes y piezas",0.0008637258413508915,0.004124043310897686
E15_r15_p068_502,E15,0.15,0.502,P089,"Equipo y aparatos de radio, televisión y comunicaciones",0.0,0.0
E15_r15_p068_502,E15,0.15,0.502,P090,"Aparatos médicos, instrumentos ópticos y de precisión, relojes",0.0020220929346379127,0.0068957002283616215
E15_r15_p068_502,E15,0.15,0.502,P091,Equipo de transporte,0.005803216782490116,0.009626562485132153
E15_r15_p068_502,E15,0.15,0.502,P092,Muebles,0.0030337039692602003,0.010640602688974788
E15_r15_p068_502,E15,0.15,0.502,P093,Otros artículos n.c.p.,0.005043566430000445,0.008887983034235528
E15_r15_p068_502,E15,0.15,0.502,P094,Residuos y desechos,0.021795144664551267,0.024320808419681934
E15_r15_p068_502,E15,0.15,0.502,P095,"Generación y distribución de energía eléctrica, gas, vapor y aire acondicionado",0.03549263182289738,0.03825295265489165
E15_r15_p068_502,E15,0.15,0.502,P096,Agua natural y distribución de agua natural,0.015553985900899079,0.021393369147751837
E15_r15_p068_502,E15,0.15,0.502,P097,"Evacuación de aguas residuales, recogida, tratamiento y eliminación de desechos",0.027498485279249394,0.030130693326693762
E15_r15_p068_502,E15,0.15,0.502,P098,Edificaciones residenciales,0.0001061460823228918,0.0056825469297250315
E15_r15_p068_502,E15,0.15,0.502,P099,Edificaciones no residenciales,0.0002562430394793036,0.006607985241616701
E15_r15_p068_502,E15,0.15,0.502,P100,Obras de ingeniería civil,0.007949155796435146,0.014603654884236159
E15_r15_p068_502,E15,0.15,0.502,P101,Servicios generales y especializados de construcción,0.006463859738174196,0.01302138562524537
E15_r15_p068_502,E15,0.15,0.502,P102,Servicios de comercio,0.004566679176223146,0.007630253403408356
E15_r15_p068_502,E15,0.15,0.502,P103,Mantenimiento y reparación de vehículos automotores y motocicletas,0.011834568097127145,0.014137935432790683
E15_r15_p068_502,E15,0.15,0.502,P104,Servicio de transporte de pasajeros por vía terrestre,0.06796274407334436,0.0705330188341601
E15_r15_p068_502,E15,0.15,0.502,P105,Servicio de transporte de carga por vía terrestre,0.07314819237771669,0.07628949548187071
E15_r15_p068_502,E15,0.15,0.502,P106,Otros tipos de transporte,0.015667500312658875,0.018945582945773084
E15_r15_p068_502,E15,0.15,0.502,P107,Servicios de almacenamiento y depósito,0.0007043685882875632,0.005282943045494072
E15_r15_p068_502,E15,0.15,0.502,P108,Otros servicios de apoyo al transporte,0.006264144198198275,0.013373831178233842
E15_r15_p068_502,E15,0.15,0.502,P109,Servicios postales y de mensajería,0.02297734138723117,0.0303225511874633
E15_r15_p068_502,E15,0.15,0.502,P110,Servicio de alojamiento,0.007652403823489517,0.01225876437166555
E15_r15_p068_502,E15,0.15,0.502,P111,Servicio de suministro de comidas y bebidas,0.0012266516643311557,0.006765457598464936
E15_r15_p068_502,E15,0.15,0.502,P112,"Servicios de información, telecomunicaciones y radiodifusión",0.0035806451229029885,0.005205646568885013
E15_r15_p068_502,E15,0.15,0.502,P113,Servicios de banco central,0.0009417624031043549,0.004648946105485439
E15_r15_p068_502,E15,0.15,0.502,P114,Otros servicios financieros y servicios de banca de inversión,0.0003012868901453946,0.004562946700236601
